"Protein.Accession","Gene.Names","Protein.Annotation","X0h.a","X0h.b","X2h.a","X2h.b","X8h.a","X8h.b","X16h.a","X16h.b"
"sp|P01843|LAC1_MOUSE",NA,"Ig lambda-1 chain C region OS=Mus musculus PE=1 SV=1",9124.4,8868.2,11881.5,10212.9,7207.4,6965.4,5190.2,5097.6
"sp|O70145|NCF2_MOUSE","Ncf2","Neutrophil cytosol factor 2 OS=Mus musculus GN=Ncf2 PE=1 SV=1",45408,44156,49138.1,47751.3,38132,39874.4,28270.9,27291.1
"sp|Q8BHB0|NOD1_MOUSE","Nod1","Nucleotide-binding oligomerization domain-containing protein 1 OS=Mus musculus GN=Nod1 PE=2 SV=1",23369.2,24312.7,21243.9,20434.1,17071.3,18303.9,13648.4,12714.5
"sp|P59913|PCMD1_MOUSE","Pcmtd1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1 OS=Mus musculus GN=Pcmtd1 PE=2 SV=1",12479.8,14179.5,11416,12257.4,8674.9,8789.9,7203.9,8032.8
"tr|B4XVQ1|B4XVQ1_MOUSE","Phf11b","Phf11-3 OS=Mus musculus GN=Phf11b PE=2 SV=1",62645.4,63600.2,70627.9,65107.3,47222.3,50027.3,33516,34557.8
"sp|Q3V3Q4|PYDC3_MOUSE","Pydc3","Pyrin domain-containing protein 3 OS=Mus musculus GN=Pydc3 PE=2 SV=1",92548.1,90319.8,73648.8,87117.2,64316.6,71329.5,42303.8,42149.9
"tr|D3Z5G0|D3Z5G0_MOUSE","Pydc4","Protein Pydc4 OS=Mus musculus GN=Pydc4 PE=4 SV=1",38909,39987.5,36310.6,39010,28941.6,31636.3,18100.3,19348.8
"tr|D6RD00|D6RD00_MOUSE","Rtca","Protein Rtca OS=Mus musculus GN=Rtca PE=4 SV=1",53400.6,52986,66006.2,61442,41507,47477.9,36657.6,31840.5
"sp|Q62178|SEM4A_MOUSE","Sema4a","Semaphorin-4A OS=Mus musculus GN=Sema4a PE=1 SV=2",48153.7,47041.8,46097.7,43185.3,35132.3,36787.3,23607.4,23018.3
"sp|Q8BZ00|SL9A9_MOUSE","Slc9a9","Sodium/hydrogen exchanger 9 OS=Mus musculus GN=Slc9a9 PE=2 SV=1",56437.2,55197.1,57962,61978.4,39855.9,45315.3,23626.4,24109.8
"sp|O35253|SMAD7_MOUSE","Smad7","Mothers against decapentaplegic homolog 7 OS=Mus musculus GN=Smad7 PE=1 SV=1",10731.1,11645.7,9795.1,9981.5,8374.9,8211,6059.1,5985
"sp|Q64685|SIAT1_MOUSE","St6gal1","Beta-galactoside alpha-2,6-sialyltransferase 1 OS=Mus musculus GN=St6gal1 PE=1 SV=2",49746.7,48394.9,48824.8,46237.7,33326.3,35028.7,27724.7,26589.6
"sp|Q6ZWQ0-3|SYNE2_MOUSE","Syne2","Isoform 3 of Nesprin-2 OS=Mus musculus GN=Syne2",108555.4,103845.5,113858.8,104649.6,89185.1,88747.8,59743.4,63081.4
"sp|P01849|TCA_MOUSE","Tcra","T-cell receptor alpha chain C region OS=Mus musculus GN=Tcra PE=1 SV=1",100794.8,101904.1,107775.2,97319.6,75815.6,81749.5,61992.9,59630.9
"sp|Q62312|TGFR2_MOUSE","Tgfbr2","TGF-beta receptor type-2 OS=Mus musculus GN=Tgfbr2 PE=1 SV=1",64883.8,64288.4,66666,58215.8,43616.5,46708.4,40802.2,36015.4
"sp|Q8C4Q9|TM154_MOUSE","Tmem154","Transmembrane protein 154 OS=Mus musculus GN=Tmem154 PE=1 SV=1",14824.6,16330.2,15473.9,18705,12013,12826.9,9795.1,9792.4
"sp|Q8BFQ2|T229B_MOUSE","TMEM229B","Transmembrane protein 229B OS=Mus musculus GN=TMEM229B PE=2 SV=1",17947.5,17205.3,15140.8,17573.2,11172.8,11180.2,10459.2,10253
"sp|Q149F5|TMM71_MOUSE","Tmem71","Transmembrane protein 71 OS=Mus musculus GN=Tmem71 PE=2 SV=1",57817,51984.9,53140.4,58187.5,34638.4,38823,27308.5,26658.9
"sp|Q9D8Y7|TP8L2_MOUSE","Tnfaip8l2","Tumor necrosis factor alpha-induced protein 8-like protein 2 OS=Mus musculus GN=Tnfaip8l2 PE=1 SV=1",65799,59701.4,70167.9,73381.5,57175.2,62331.2,42787.2,38389.2
"tr|A0A075B647|A0A075B647_MOUSE","Trav9-2","Protein Trav9-2 OS=Mus musculus GN=Trav9-2 PE=4 SV=1",99566.4,87428.4,106822.9,92028.3,73985.7,76380.4,57810.7,59294.7
"sp|P42682|TXK_MOUSE","Txk","Tyrosine-protein kinase TXK OS=Mus musculus GN=Txk PE=1 SV=1",37735.8,39110.2,31754.5,38038.1,27975.6,30029.9,20186,19963.8
"sp|Q8R0J7|VP37B_MOUSE","Vps37b","Vacuolar protein sorting-associated protein 37B OS=Mus musculus GN=Vps37b PE=2 SV=1",144636.1,137621.9,144622.7,131468.1,105769.9,112061.9,85493.6,83909.1
"tr|G5E8E3|G5E8E3_MOUSE","2310022A10Rik","Protein 2310022A10Rik OS=Mus musculus GN=2310022A10Rik PE=4 SV=1",18403.5,15358.4,8342.7,30619.6,16046.3,16972.4,24302,26016.5
"tr|G3X941|G3X941_MOUSE","9130019O22Rik","MCG142067 OS=Mus musculus GN=9130019O22Rik PE=4 SV=1",26894.1,26785.1,16602,31118.2,25158.2,26276.3,36081,32636.8
"sp|Q6GQT1|A2MP_MOUSE","A2mp","Alpha-2-macroglobulin-P OS=Mus musculus GN=A2mp PE=2 SV=2",18089.3,17526.4,32448.3,21910.4,18549.8,21180.5,21299.8,17813.4
"tr|E9Q7Y4|E9Q7Y4_MOUSE","A430078G23Rik","Protein A430078G23Rik OS=Mus musculus GN=A430078G23Rik PE=4 SV=1",8912.4,11371.2,6001.1,11827.4,9244.2,10142.1,7082.5,5946.8
"tr|A9C473|A9C473_MOUSE","A630010A05Rik","Protein A630010A05Rik (Fragment) OS=Mus musculus GN=A630010A05Rik PE=4 SV=1",3678.3,4430.4,1682.2,2792.9,4823.3,6052.9,16698,33686.7
"sp|P63002|AES_MOUSE","Aes","Amino-terminal enhancer of split OS=Mus musculus GN=Aes PE=1 SV=1",28091.1,27356.2,37425.7,28431.7,24052,24066.2,20556.1,19705.9
"sp|Q80YS6|AFAP1_MOUSE","Afap1","Actin filament-associated protein 1 OS=Mus musculus GN=Afap1 PE=1 SV=1",17244.6,14803.9,10683.9,18058.6,20336.8,17771.9,25192.8,25732
"sp|Q8CJF7|ELYS_MOUSE","Ahctf1","Protein ELYS OS=Mus musculus GN=Ahctf1 PE=1 SV=1",74933.4,73852.6,42964.3,65227.5,81983.6,91262.7,93858,92954.9
"sp|Q9JJR5|AKIP1_MOUSE","Akip1","A-kinase-interacting protein 1 OS=Mus musculus GN=Akip1 PE=2 SV=1",8734.2,9348.1,6439.5,9939.3,24022.7,8245.1,7988.5,10067.3
"sp|P07724|ALBU_MOUSE","Alb","Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3",117959,113948.4,161364.3,106292.8,76855.9,87941.6,63306.7,61834.5
"sp|Q9CPV2|APC16_MOUSE","Anapc16","Anaphase-promoting complex subunit 16 OS=Mus musculus GN=Anapc16 PE=2 SV=1",10129.5,11559.1,13161.4,11158.9,16217.2,12585.8,17152.6,18002.3
"tr|F6RUI8|F6RUI8_MOUSE","Ankhd1","Protein Ankhd1 (Fragment) OS=Mus musculus GN=Ankhd1 PE=4 SV=1",40514.4,43122.8,28195,39610.4,48770.4,45198.5,58926.7,54273.5
"sp|Q8BM75|ARI5B_MOUSE","Arid5b","AT-rich interactive domain-containing protein 5B OS=Mus musculus GN=Arid5b PE=1 SV=3",11794.1,13253.6,8359.4,13802.3,18353.3,16517.3,18554.3,17941.1
"sp|O88379|BAZ1A_MOUSE","Baz1a","Bromodomain adjacent to zinc finger domain protein 1A OS=Mus musculus GN=Baz1a PE=1 SV=3",21190.9,21020.2,15917.4,28612.3,27039.9,25559.8,41038.5,40831.5
"tr|G3UWZ0|G3UWZ0_MOUSE","Baz1a","Bromodomain adjacent to zinc finger domain protein 1A OS=Mus musculus GN=Baz1a PE=1 SV=1",30472.5,29715.4,21273.4,42023,39266.4,37151,61174.8,60539
"sp|Q9Z277|BAZ1B_MOUSE","Baz1b","Tyrosine-protein kinase BAZ1B OS=Mus musculus GN=Baz1b PE=1 SV=2",54268.5,54047.8,39849.6,63318.4,65819.3,70822.6,97068.9,90475.6
"sp|Q91YE5|BAZ2A_MOUSE","Baz2a","Bromodomain adjacent to zinc finger domain protein 2A OS=Mus musculus GN=Baz2a PE=1 SV=2",45013.8,41825.3,22194.4,40469.1,47221.7,46794.7,54536.9,55787.3
"tr|Q8R2U2|Q8R2U2_MOUSE","BC027231","Protein BC027231 OS=Mus musculus GN=BC027231 PE=2 SV=1",17834.1,15390,13363.2,25988.3,15332.5,12797.1,23461.5,25472.3
"sp|Q03311|CHLE_MOUSE","Bche","Cholinesterase OS=Mus musculus GN=Bche PE=2 SV=2",16219.3,46441,24234.3,49111.4,77370.8,42078.1,31636.2,47231.1
"sp|Q99PV8|BC11B_MOUSE","Bcl11b","B-cell lymphoma/leukemia 11B OS=Mus musculus GN=Bcl11b PE=1 SV=1",86039,110257.3,34039.2,111026.5,58281.8,61246.5,67152.3,77658.6
"tr|A2A654|A2A654_MOUSE","Bptf","Protein Bptf OS=Mus musculus GN=Bptf PE=4 SV=1",82795.7,75987.7,44496.8,108747,64199.1,62554.9,89202.5,82838.4
"sp|Q6PGH1|BUD31_MOUSE","Bud31","Protein BUD31 homolog OS=Mus musculus GN=Bud31 PE=2 SV=1",45055.5,45014.9,19250.8,46388.5,41399.3,45153.8,51203.8,70774.4
"sp|Q9Z1L5|CA2D3_MOUSE","Cacna2d3","Voltage-dependent calcium channel subunit alpha-2/delta-3 OS=Mus musculus GN=Cacna2d3 PE=1 SV=1",6877.7,17724.7,13385.9,17889,24938.9,14003.5,9642.9,11671.3
"sp|A2AHC3|CAMP1_MOUSE","Camsap1","Calmodulin-regulated spectrin-associated protein 1 OS=Mus musculus GN=Camsap1 PE=1 SV=1",8412.5,8441.4,6262.8,9094,9359.3,9781.7,11991.6,12496.3
"sp|Q9WUF3|C8AP2_MOUSE","Casp8ap2","CASP8-associated protein 2 OS=Mus musculus GN=Casp8ap2 PE=1 SV=2",26724.5,27591.4,19324.5,32496.5,30725,28069.9,44491.6,41072.4
"sp|Q8C3Q9|CASP9_MOUSE","Casp9","Caspase-9 OS=Mus musculus GN=Casp9 PE=1 SV=1",56659,35101.9,65915.9,57326.6,50781.1,50756.8,35816.1,37295.9
"sp|Q8K1A6|C2D1A_MOUSE","Cc2d1a","Coiled-coil and C2 domain-containing protein 1A OS=Mus musculus GN=Cc2d1a PE=1 SV=2",56168.1,57347,30143.9,59751.7,51534,50241.1,67643.8,68403.3
"tr|E9PX94|E9PX94_MOUSE","Cc2d1a","Coiled-coil and C2 domain-containing protein 1A OS=Mus musculus GN=Cc2d1a PE=1 SV=2",47674,47331.5,24869.2,50854.5,43615.5,41766,56739.9,56794.2
"sp|Q9D8X2|CC124_MOUSE","Ccdc124","Coiled-coil domain-containing protein 124 OS=Mus musculus GN=Ccdc124 PE=2 SV=1",70688.8,64162.6,47390.8,80101.9,73863.3,69905.5,114206.3,109327
"sp|Q8BIS8|CC126_MOUSE","Ccdc126","Coiled-coil domain-containing protein 126 OS=Mus musculus GN=Ccdc126 PE=2 SV=1",4042.7,3071.4,4638.2,4285.2,5220.2,6111.7,5818.2,5584.7
"sp|Q7TQK5|CCD93_MOUSE","Ccdc93","Coiled-coil domain-containing protein 93 OS=Mus musculus GN=Ccdc93 PE=2 SV=1",99926,93473.3,49510.9,115335,80499.2,80698.2,98908.7,93944.1
"sp|P30282|CCND3_MOUSE","Ccnd3","G1/S-specific cyclin-D3 OS=Mus musculus GN=Ccnd3 PE=1 SV=1",20468.7,22980.9,24027.1,32763.4,17977.5,15633.3,28947.9,29371
"sp|P47774|CCR7_MOUSE","Ccr7","C-C chemokine receptor type 7 OS=Mus musculus GN=Ccr7 PE=1 SV=2",42904.6,37835.1,40869.3,55683.4,44152.8,46295.7,65238.5,70175.2
"sp|P11609|CD1D1_MOUSE","Cd1d1","Antigen-presenting glycoprotein CD1d1 OS=Mus musculus GN=Cd1d1 PE=1 SV=3",103556.8,101096,72356.6,167751,84054.4,86606.8,64780.3,67222.2
"sp|P29020|CD3H_MOUSE","Cd247","T-cell surface glycoprotein CD3 eta chain OS=Mus musculus GN=Cd247 PE=1 SV=1",211904.6,198875.3,148176.5,207710.5,151326,171057.1,126575.2,124001.8
"sp|Q6A068|CDC5L_MOUSE","Cdc5l","Cell division cycle 5-like protein OS=Mus musculus GN=Cdc5l PE=1 SV=2",124553.4,122998,52835.9,122646,117081.1,124086.4,167364.7,176511.4
"sp|Q922M5|CDA7L_MOUSE","Cdca7l","Cell division cycle-associated 7-like protein OS=Mus musculus GN=Cdca7l PE=2 SV=1",8442.4,9888.6,7107.6,11071.2,8374.6,8151.4,12375.8,13081
"sp|Q14AX6|CDK12_MOUSE","Cdk12","Cyclin-dependent kinase 12 OS=Mus musculus GN=Cdk12 PE=1 SV=2",73915.3,71527.1,30822,64889.3,68596.4,70506.2,86007.9,85518.8
"sp|Q69ZA1|CDK13_MOUSE","Cdk13","Cyclin-dependent kinase 13 OS=Mus musculus GN=Cdk13 PE=1 SV=3",61421.6,59699.2,30623.5,58432.6,60508.6,59463.4,69162.5,71330.2
"sp|Q69ZA1-2|CDK13_MOUSE","Cdk13","Isoform 2 of Cyclin-dependent kinase 13 OS=Mus musculus GN=Cdk13",62658.9,58953.9,31194.5,60207.1,61780.8,60696.4,72502.8,74969.3
"sp|Q8R4E9|CDT1_MOUSE","Cdt1","DNA replication factor Cdt1 OS=Mus musculus GN=Cdt1 PE=1 SV=1",43945.3,38249.1,25743.4,52664.8,44019,41001.6,64640.4,62919.7
"sp|Q6RT24|CENPE_MOUSE","Cenpe","Centromere-associated protein E OS=Mus musculus GN=Cenpe PE=1 SV=1",58762,55405.5,27303.7,43267.1,43570.6,44163.2,38858.6,34258.6
"sp|Q6PDQ2|CHD4_MOUSE","Chd4","Chromodomain-helicase-DNA-binding protein 4 OS=Mus musculus GN=Chd4 PE=1 SV=1",169371.7,155580.5,106242.5,160449.9,192894.8,188131.4,226388,221185.7
"sp|P20782|ACHE_MOUSE","Chrne","Acetylcholine receptor subunit epsilon OS=Mus musculus GN=Chrne PE=2 SV=1",123189.8,109970.8,167801.5,103116.6,102064.9,91898.5,97183.4,90989.4
"sp|Q9CZ69|CKLF6_MOUSE","Cmtm6","CKLF-like MARVEL transmembrane domain-containing protein 6 OS=Mus musculus GN=Cmtm6 PE=2 SV=1",48213.2,47608.6,61616.8,116979.5,44501.8,53236.6,39458.7,39153.8
"sp|Q3TWN3|CNNM2_MOUSE","Cnnm2","Metal transporter CNNM2 OS=Mus musculus GN=Cnnm2 PE=1 SV=3",34158.9,33716.5,41981.1,31322.5,47712.1,42059,58514.3,55102.9
"sp|Q07643|CO9A2_MOUSE","Col9a2","Collagen alpha-2(IX) chain OS=Mus musculus GN=Col9a2 PE=2 SV=1",19500.9,20809.2,15476.6,19587.1,13733,15825,11535.5,12061.8
"sp|P56393|COX7B_MOUSE","Cox7b","Cytochrome c oxidase subunit 7B, mitochondrial OS=Mus musculus GN=Cox7b PE=2 SV=1",103187.8,96729.5,132081.6,95753.7,152072.3,122186.6,101122.4,168673.8
"sp|P63254|CRIP1_MOUSE","Crip1","Cysteine-rich protein 1 OS=Mus musculus GN=Crip1 PE=1 SV=2",171884.5,125791.2,202854.2,164863.3,160436.7,171542.3,103635.4,121992.3
"sp|Q61164|CTCF_MOUSE","Ctcf","Transcriptional repressor CTCF OS=Mus musculus GN=Ctcf PE=1 SV=2",90147.2,87039.1,21639.6,68014.7,70921.2,85613,71020.4,90298.6
"sp|Q9DBF7|CWC25_MOUSE","Cwc25","Pre-mRNA-splicing factor CWC25 homolog OS=Mus musculus GN=Cwc25 PE=2 SV=2",71602.9,72665.7,44781.3,77834,75938.8,77035.6,92481.2,98712
"sp|Q9EP75|CP4FE_MOUSE","Cyp4f14","Leukotriene-B4 omega-hydroxylase 3 OS=Mus musculus GN=Cyp4f14 PE=2 SV=1",3261.3,2444.7,4517.2,3822.1,3707.8,3292,2701.3,2216.7
"sp|Q925Q8|DACH2_MOUSE","Dach2","Dachshund homolog 2 OS=Mus musculus GN=Dach2 PE=1 SV=1",61141.7,50267.7,33318.9,51910.7,55836.6,67284.5,35339,43823.6
"sp|Q91XC8|DAP1_MOUSE","Dap","Death-associated protein 1 OS=Mus musculus GN=Dap PE=1 SV=3",92673.3,70592.9,114839.6,99748.2,85296,87932.1,56088,60512.7
"sp|O54784|DAPK3_MOUSE","Dapk3","Death-associated protein kinase 3 OS=Mus musculus GN=Dapk3 PE=1 SV=1",27469.1,28031.4,17030.4,43133.9,29245.4,28927.4,52344,54241.4
"sp|Q9D757|DAPL1_MOUSE","Dapl1","Death-associated protein-like 1 OS=Mus musculus GN=Dapl1 PE=1 SV=1",87937,80019.4,43537.3,88469.5,23508.3,30020,19907.2,17874.3
"sp|Q80WW9|DDRGK_MOUSE","Ddrgk1","DDRGK domain-containing protein 1 OS=Mus musculus GN=Ddrgk1 PE=1 SV=2",26337,23294.8,32013.5,40097.6,24820.5,24360.3,23976.5,23304.1
"sp|Q9CWT6|DDX28_MOUSE","Ddx28","Probable ATP-dependent RNA helicase DDX28 OS=Mus musculus GN=Ddx28 PE=2 SV=2",21022.6,22477,15315.9,26066.1,24281.7,23021.5,33472.8,32236.8
"sp|Q9CWX9|DDX47_MOUSE","Ddx47","Probable ATP-dependent RNA helicase DDX47 OS=Mus musculus GN=Ddx47 PE=2 SV=2",91895.6,90886.5,57779.9,103228.5,93803.1,93498.7,146046.3,145283.7
"sp|Q61656|DDX5_MOUSE","Ddx5","Probable ATP-dependent RNA helicase DDX5 OS=Mus musculus GN=Ddx5 PE=1 SV=2",196791.1,188746.5,122022.2,215333.2,219933.2,212927.3,288382.4,296165.9
"sp|Q99MJ9|DDX50_MOUSE","Ddx50","ATP-dependent RNA helicase DDX50 OS=Mus musculus GN=Ddx50 PE=2 SV=1",51601.2,48488.3,34573.1,68180,55263,54463.5,84753.7,83396.3
"sp|O35347|DGCR6_MOUSE","Dgcr6","Protein DGCR6 OS=Mus musculus GN=Dgcr6 PE=2 SV=2",7496.3,6740.3,4657.1,8555.4,7877.3,7412.6,11956,11142
"tr|E9PV41|E9PV41_MOUSE","Diap1","Protein diaphanous homolog 1 OS=Mus musculus GN=Diap1 PE=1 SV=1",176705.2,162580.3,72763.5,174282.8,160083,159799,161655.2,163675.3
"tr|Q6W4W7|Q6W4W7_MOUSE","Diap2","DIA3 OS=Mus musculus GN=Diap2 PE=2 SV=1",59772.6,59288.1,27498.3,68253.5,58385.7,53657.3,57612,52699
"sp|Q9JI44|DMAP1_MOUSE","Dmap1","DNA methyltransferase 1-associated protein 1 OS=Mus musculus GN=Dmap1 PE=1 SV=1",38931.4,36511.3,31148.1,58350.4,52393.2,50163.1,78887.5,80286.2
"sp|P13864|DNMT1_MOUSE","Dnmt1","DNA (cytosine-5)-methyltransferase 1 OS=Mus musculus GN=Dnmt1 PE=1 SV=5",43337.8,41260.7,25830.8,60130.7,40659.2,42456.6,60275.4,60438.1
"sp|Q8BUR4|DOCK1_MOUSE","Dock1","Dedicator of cytokinesis protein 1 OS=Mus musculus GN=Dock1 PE=1 SV=3",8413.6,6226.8,7205.6,6602.9,6454.4,6193.1,4438.7,4261
"sp|Q8BPA8|DPCD_MOUSE","Dpcd","Protein DPCD OS=Mus musculus GN=Dpcd PE=2 SV=1",31548.6,32796.4,23304.9,33988.4,28763.7,27879.8,46614.8,46065.6
"sp|Q9JMG1|EDF1_MOUSE","Edf1","Endothelial differentiation-related factor 1 OS=Mus musculus GN=Edf1 PE=1 SV=1",132451.7,111152,76554.8,163467.5,124990.5,126898.5,183211.7,201254.1
"sp|P08046|EGR1_MOUSE","Egr1","Early growth response protein 1 OS=Mus musculus GN=Egr1 PE=1 SV=2",15087.7,15708.6,35529.5,120863.8,70848.3,64553.1,36157,35858.8
"sp|O35709|ENC1_MOUSE","Enc1","Ectoderm-neural cortex protein 1 OS=Mus musculus GN=Enc1 PE=2 SV=2",16643.2,15098.4,5600.2,15183.5,13606.5,16388.6,13140.9,13356.8
"sp|Q8CHI8|EP400_MOUSE","Ep400","E1A-binding protein p400 OS=Mus musculus GN=Ep400 PE=1 SV=3",111605.8,102908.1,41367.4,118254.7,86634.9,89085.2,100470,92723.6
"tr|F6R9G0|F6R9G0_MOUSE","Ep400","E1A-binding protein p400 (Fragment) OS=Mus musculus GN=Ep400 PE=4 SV=1",50880.4,45059.2,19268.6,51755.5,39834,40578.4,46874.2,42951.1
"sp|Q8VDI1|ESIP1_MOUSE","Epsti1","Epithelial-stromal interaction protein 1 OS=Mus musculus GN=Epsti1 PE=1 SV=2",55113.1,51679.7,40191.3,67038.1,35171.5,35839.5,27423.9,28547.4
"sp|Q80TA1|EPT1_MOUSE","Ept1","Ethanolaminephosphotransferase 1 OS=Mus musculus GN=Ept1 PE=2 SV=3",6455.4,7402.7,5516.7,7135.2,7974.3,6346.2,11062.9,10327.3
"sp|P56960|EXOSX_MOUSE","Exosc10","Exosome component 10 OS=Mus musculus GN=Exosc10 PE=1 SV=2",93897.6,93481.6,48807.2,102250.3,88520.2,90460.7,125883.2,124348.2
"tr|A2A6P4|A2A6P4_MOUSE","Fam104a","Protein Fam104a OS=Mus musculus GN=Fam104a PE=4 SV=1",7560.3,7890,11572.8,9901.4,12847.5,12802.8,8010.2,12115.6
"sp|P41047|TNFL6_MOUSE","Faslg","Tumor necrosis factor ligand superfamily member 6 OS=Mus musculus GN=Faslg PE=1 SV=1",3458.3,4198.5,4601.9,3931.4,6150.3,4833.8,5879.2,6272.7
"sp|Q61559|FCGRN_MOUSE","Fcgrt","IgG receptor FcRn large subunit p51 OS=Mus musculus GN=Fcgrt PE=1 SV=1",38453.6,32462.6,39321.2,28947.2,28668.9,25881.8,21710.2,18154.6
"sp|P11276|FINC_MOUSE","Fn1","Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4",41438.7,43137.9,76593.3,62875.7,43317.2,50208.6,44303.7,39937.1
"sp|Q9CR59|G45IP_MOUSE","Gadd45gip1","Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Mus musculus GN=Gadd45gip1 PE=2 SV=1",35460.4,31389.5,25017.7,47732,40785.5,37256.9,73927,72800.1
"tr|V9GX38|V9GX38_MOUSE","Gm17190","Uncharacterized protein OS=Mus musculus GN=Gm17190 PE=4 SV=1",104139.3,107391.9,102711,118798,133241.5,154344.7,152924.6,199269.7
"sp|Q60648|SAP3_MOUSE","Gm2a","Ganglioside GM2 activator OS=Mus musculus GN=Gm2a PE=1 SV=2",175866.7,182173.9,96889.5,229550.9,134581.2,149455.1,102127.5,119132.5
"tr|F6RGI3|F6RGI3_MOUSE","Gm340","Protein Gm340 OS=Mus musculus GN=Gm340 PE=4 SV=1",28110.7,27679.5,14126.5,23652.8,26187.7,26161.9,32313.1,31655.8
"sp|P06327|HVM52_MOUSE","Gm5629","Ig heavy chain V region VH558 A1/A4 OS=Mus musculus GN=Gm5629 PE=2 SV=1",111120.7,74552.7,121715.9,102672.8,97782.1,98297.4,62797.8,60082.5
"sp|P47791|GSHR_MOUSE","Gsr","Glutathione reductase, mitochondrial OS=Mus musculus GN=Gsr PE=1 SV=3",114625.4,171114.9,85483.5,134674.2,183171.6,185158.9,158832.9,159588.8
"sp|Q9D8P7|TF3C6_MOUSE","Gtf3c6","General transcription factor 3C polypeptide 6 OS=Mus musculus GN=Gtf3c6 PE=2 SV=1",16419,8989.2,25069.7,17358.6,17590.2,17030.6,13252.1,16273.9
"sp|P12265|BGLR_MOUSE","Gusb","Beta-glucuronidase OS=Mus musculus GN=Gusb PE=2 SV=2",52665.2,81430.3,31386.8,58092.6,43365.7,42855.4,60864.9,54540.5
"sp|Q78HU7|GLPC_MOUSE","Gypc","Glycophorin-C OS=Mus musculus GN=Gypc PE=3 SV=2",25370.6,25363.3,14389.1,22858.3,22973.5,24464.4,31275.6,31173.4
"sp|P27661|H2AX_MOUSE","H2afx","Histone H2AX OS=Mus musculus GN=H2afx PE=1 SV=2",16766066.6,13312441.6,15566366.5,27960755.2,18265527,18154472.7,22902736.1,21649105.4
"sp|P0C0S6|H2AZ_MOUSE","H2afz","Histone H2A.Z OS=Mus musculus GN=H2afz PE=1 SV=2",15152630.3,14919475.9,13628635.5,24990924.8,16618635.5,16435612.5,21626523.9,20724036.6
"tr|D6RI20|D6RI20_MOUSE","Hdhd2","Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus GN=Hdhd2 PE=4 SV=1",130026.5,124477.4,99674.3,177224.6,124858.4,129010.3,189130.2,184031.5
"tr|F8WIX8|F8WIX8_MOUSE","Hist1h2al","Histone H2A OS=Mus musculus GN=Hist1h2al PE=3 SV=1",16695113,13854666.3,15791482.4,26970353.2,17880232.5,17865407.3,22926666.3,21590575.7
"sp|P62806|H4_MOUSE","Hist1h4a","Histone H4 OS=Mus musculus GN=Hist1h4a PE=1 SV=2",401036.7,443613.6,406459.6,1022144,418205.6,480165.2,496711.9,532512.2
"sp|Q64522|H2A2B_MOUSE","Hist2h2ab","Histone H2A type 2-B OS=Mus musculus GN=Hist2h2ab PE=1 SV=3",16730673.8,13299023.4,16058070.5,27020673.7,18192049.6,18062531,22827330.4,21234881.7
"sp|Q64523|H2A2C_MOUSE","Hist2h2ac","Histone H2A type 2-C OS=Mus musculus GN=Hist2h2ac PE=1 SV=3",16793029.8,13619247.8,15703335.6,27355452.5,18089324.9,18008723.2,22952614.3,21357650.6
"sp|Q8BFU2|H2A3_MOUSE","Hist3h2a","Histone H2A type 3 OS=Mus musculus GN=Hist3h2a PE=1 SV=3",16664474.3,13975473.9,15815481.9,27022737.5,17878106.2,17843644.4,23071720.5,21698236.1
"sp|Q3UHF7|ZEP2_MOUSE","Hivep2","Transcription factor HIVEP2 OS=Mus musculus GN=Hivep2 PE=1 SV=1",65026.4,62371.8,25909.7,59647.4,48756.6,50749,42509.7,43284.1
"sp|O54879|HMGB3_MOUSE","Hmgb3","High mobility group protein B3 OS=Mus musculus GN=Hmgb3 PE=2 SV=3",81159.8,75037.1,102072.6,132491.6,77695.5,74321.6,87245.9,79404.8
"tr|A3KGL9|A3KGL9_MOUSE","Hmgn2","Non-histone chromosomal protein HMG-17 OS=Mus musculus GN=Hmgn2 PE=1 SV=1",94741.9,65849.3,76581.7,83965.5,121718.5,121110.3,120155.1,126171.6
"sp|P09602|HMGN2_MOUSE","Hmgn2","Non-histone chromosomal protein HMG-17 OS=Mus musculus GN=Hmgn2 PE=1 SV=2",94451.6,59223.5,67977.1,84295.3,121718.5,123237.6,120155.1,135749.9
"tr|G3X9M3|G3X9M3_MOUSE","Hmgxb3","Protein Hmgxb3 OS=Mus musculus GN=Hmgxb3 PE=4 SV=1",9504.2,7703.1,4890.7,9649.7,11670.1,10873.3,13517.8,15163.8
"tr|Q8VHM5|Q8VHM5_MOUSE","Hnrnpr","Heterogeneous nuclear ribonucleoprotein R OS=Mus musculus GN=Hnrnpr PE=1 SV=1",158093.5,156301.8,87449.5,140642.5,161380.9,164728.2,196992.7,208592.3
"sp|Q3TEA8|HP1B3_MOUSE","Hp1bp3","Heterochromatin protein 1-binding protein 3 OS=Mus musculus GN=Hp1bp3 PE=1 SV=1",110426.9,111364.7,84122.9,161839.9,128931.6,136332.7,197656.6,183993.7
